,time,mat1,mat2,width1,width2,thickness,operator
1663,2021-06-25 11:05:00.511335625,1,2,105,100,28000,David
1664,2021-06-25 11:10:22.720250379,2,2,205,200,25000,David
1665,2021-06-25 11:16:01.985984951,1,2,105,100,28000,David
1666,2021-06-25 11:21:30.094940309,1,2,205,220,25000,David
1667,2021-06-25 11:27:18.603819559,0,1,190,,18000,David
1668,2021-06-25 11:32:42.863392437,0,0,180,175,25000,David
1669,2021-06-25 11:37:14.933162807,0,1,120,115,25000,David
1670,2021-06-25 11:42:12.908275973,1,2,140,145,15000,David
1671,2021-06-25 11:48:05.397035446,1,2,130,150,15000,David
1672,2021-06-25 11:54:00.024690118,1,1,140,125,28000,David
1673,2021-06-25 11:58:58.288398732,1,2,200,180,28000,David
1674,2021-06-25 13:02:59.971351691,2,2,140,165,18000,Charlie
1675,2021-06-25 13:09:09.116342707,1,2,205,220,18000,Charlie
1676,2021-06-25 13:15:23.242983184,0,0,170,170,18000,Charlie
1677,2021-06-25 13:20:23.051981033,1,1,155,140,28000,Charlie
1678,2021-06-25 13:25:30.862861818,0,0,110,130,25000,Charlie
1679,2021-06-25 13:30:13.966374105,1,2,135,120,25000,Charlie
1680,2021-06-25 13:36:00.480974771,0,0,100,100,18000,Charlie
1681,2021-06-25 13:40:44.343685172,1,2,205,215,18000,Charlie
1682,2021-06-25 13:46:54.633618892,1,2,100,100,18000,Charlie
1683,2021-06-25 13:52:47.821333946,0,0,215,220,25000,Charlie
1684,2021-06-25 13:57:33.554060365,1,1,100,120,22000,Charlie
1685,2021-06-25 14:02:53.340532826,1,2,145,165,28000,David
1686,2021-06-25 14:08:20.639755176,0,1,125,135,22000,David
1687,2021-06-25 14:13:29.281772632,1,2,125,100,15000,David
1688,2021-06-25 14:19:17.552412783,1,2,185,195,18000,David
1689,2021-06-25 14:25:25.259053790,2,2,140,125,25000,David
1690,2021-06-25 14:31:07.655672507,2,2,105,100,12000,David
1691,2021-06-25 14:36:59.409715247,0,0,170,165,22000,David
1692,2021-06-25 14:41:38.854240406,2,2,165,190,15000,David
1693,2021-06-25 14:47:42.421541787,0,0,190,190,25000,David
1694,2021-06-25 14:52:16.765171444,0,1,175,155,28000,David
1695,2021-06-25 14:57:19.658750449,0,1,165,170,18000,David
1696,2021-06-25 15:02:39.424019443,0,0,160,140,22000,Charlie
1697,2021-06-25 15:07:22.158919142,0,0,145,130,12000,Charlie
1698,2021-06-25 15:12:16.907579717,1,2,120,120,28000,Charlie
1699,2021-06-25 15:17:53.462755188,1,1,185,210,15000,Charlie
1700,2021-06-25 15:23:55.414314487,2,2,190,205,18000,Charlie
1701,2021-06-25 15:30:08.115057670,1,2,105,100,18000,Charlie
1702,2021-06-25 15:35:59.377055742,1,2,110,100,18000,Charlie
1703,2021-06-25 15:41:49.869439511,0,0,125,105,25000,Charlie
1704,2021-06-25 15:46:21.833909626,1,2,195,195,28000,Charlie
1705,2021-06-25 15:52:20.953491409,2,2,115,100,22000,Charlie
1706,2021-06-25 15:58:07.232470022,1,2,155,150,25000,Charlie
1707,2021-06-25 16:03:52.874825292,1,1,125,150,25000,David
1708,2021-06-25 16:09:02.629327450,1,2,160,175,28000,David
1709,2021-06-25 16:14:34.073890989,2,2,190,215,15000,David
1710,2021-06-25 16:20:37.014984613,1,2,115,120,22000,David
1711,2021-06-25 16:26:18.169602860,1,2,150,140,22000,David
1712,2021-06-25 16:32:00.920562689,0,0,185,185,28000,David
1713,2021-06-25 16:36:34.805233271,1,2,160,135,18000,David
1714,2021-06-25 16:42:30.247650241,0,1,140,160,25000,David
1715,2021-06-25 16:47:39.153203288,0,2,115,115,25000,David
1716,2021-06-25 16:53:04.303842946,1,1,125,130,25000,David
1717,2021-06-25 16:58:27.583723639,2,2,170,185,15000,David
1718,2021-06-28 08:03:57.561475370,0,2,115,110,25000,Alice
1719,2021-06-28 08:08:47.290103331,1,2,170,165,18000,Alice
1720,2021-06-28 08:14:18.062729993,1,2,215,220,15000,Alice
1721,2021-06-28 08:20:21.334915776,2,2,215,220,15000,Alice
1722,2021-06-28 08:26:00.940040934,0,0,165,145,25000,Alice
1723,2021-06-28 08:30:17.584872536,1,1,115,115,28000,Alice
1724,2021-06-28 08:35:07.855053406,1,1,210,215,15000,Alice
1725,2021-06-28 08:40:43.000720378,0,2,140,125,22000,Alice
1726,2021-06-28 08:45:45.614140270,1,1,205,215,28000,Alice
1727,2021-06-28 08:50:51.263106572,0,1,110,100,25000,Alice
1728,2021-06-28 08:55:25.185105680,0,1,160,150,28000,Alice
1729,2021-06-28 08:59:59.844715532,2,2,180,155,22000,Alice
1730,2021-06-28 09:05:17.776651971,0,0,150,160,25000,Bob
1731,2021-06-28 09:09:44.456476707,1,2,170,170,28000,Bob
1732,2021-06-28 09:15:18.780509365,1,2,170,150,22000,Bob
1733,2021-06-28 09:20:51.531082705,0,0,205,195,28000,Bob
1734,2021-06-28 09:25:14.749193770,1,2,165,180,22000,Bob
1735,2021-06-28 09:30:46.690210854,0,0,,160,25000,Bob
1736,2021-06-28 09:35:16.342278413,2,2,195,200,22000,Bob
1737,2021-06-28 09:40:55.634843010,1,2,145,165,18000,Bob
1738,2021-06-28 09:46:46.493225175,1,2,145,165,15000,Bob
1739,2021-06-28 09:52:39.390221668,0,0,210,195,28000,Bob
1740,2021-06-28 09:57:01.105583489,0,0,150,165,15000,Bob
1741,2021-06-28 10:01:39.846816608,1,2,150,150,15000,Alice
1742,2021-06-28 10:07:28.492286325,1,1,170,165,25000,Alice
1743,2021-06-28 10:12:24.852725179,1,2,180,195,15000,Alice
1744,2021-06-28 10:18:13.513308340,2,2,135,150,12000,Alice
1745,2021-06-28 10:23:53.664718440,1,2,155,150,12000,Alice
1746,2021-06-28 10:29:37.456065951,0,0,195,190,22000,Alice
1747,2021-06-28 10:33:56.624851349,0,0,175,150,22000,Alice
1748,2021-06-28 10:38:14.935884812,0,2,140,125,25000,Alice
1749,2021-06-28 10:43:20.170510372,1,1,215,195,28000,Alice
1750,2021-06-28 10:48:09.288500393,0,0,115,100,18000,Alice
1751,2021-06-28 10:52:22.297327356,1,2,195,180,25000,Alice
1752,2021-06-28 10:57:45.356596576,0,1,130,125,12000,Alice
1753,2021-06-28 11:02:41.980621537,1,2,110,115,22000,Bob
1754,2021-06-28 11:08:09.584586734,0,1,185,195,25000,Bob
1755,2021-06-28 11:13:10.372709993,1,2,125,145,22000,Bob
1756,2021-06-28 11:18:49.997504395,2,2,170,155,18000,Bob
1757,2021-06-28 11:24:42.843686220,2,2,110,135,15000,Bob
1758,2021-06-28 11:30:27.523838596,0,2,115,135,22000,Bob
1759,2021-06-28 11:35:52.335049404,1,2,140,140,15000,Bob
1760,2021-06-28 11:41:38.281724408,1,1,215,-1,22000,Bob
1761,2021-06-28 11:47:13.666320500,2,2,120,145,18000,Bob
1762,2021-06-28 11:52:52.596543999,0,1,155,160,22000,Bob
1763,2021-06-28 11:57:57.140822085,0,0,200,185,12000,Bob
1764,2021-06-28 13:04:29.937119324,0,0,155,165,25000,Alice
1765,2021-06-28 13:08:41.983385606,2,2,215,220,15000,Alice
1766,2021-06-28 13:14:25.221899257,0,1,140,130,15000,Alice
1767,2021-06-28 13:19:19.433963078,1,2,215,220,18000,Alice
1768,2021-06-28 13:25:02.084833231,0,0,110,125,18000,Alice
1769,2021-06-28 13:29:14.365484272,2,2,175,175,25000,Alice
1770,2021-06-28 13:34:24.544359033,0,0,130,115,15000,Alice
1771,2021-06-28 13:38:42.255822747,2,2,215,220,25000,Alice
1772,2021-06-28 13:44:02.592041543,2,2,165,185,25000,Alice
1773,2021-06-28 13:49:17.278867554,1,2,205,210,18000,Alice
1774,2021-06-28 13:54:59.252602746,0,1,110,100,22000,Alice
1775,2021-06-28 13:59:39.479728258,0,1,155,170,22000,Alice
1776,2021-06-28 14:04:32.159211563,1,2,155,135,25000,Bob
1777,2021-06-28 14:10:03.175950766,1,2,155,175,25000,Bob
1778,2021-06-28 14:15:43.198213413,0,0,100,100,28000,Bob
1779,2021-06-28 14:19:58.525274776,1,2,205,205,15000,Bob
1780,2021-06-28 14:26:07.284618529,1,2,115,135,15000,Bob
1781,2021-06-28 14:31:55.057057098,2,2,210,190,22000,Bob
1782,2021-06-28 14:37:33.377849767,2,2,105,130,15000,Bob
1783,2021-06-28 14:43:24.303299354,0,0,190,195,22000,Bob
1784,2021-06-28 14:47:58.198978986,1,2,115,140,15000,Bob
1785,2021-06-28 14:53:31.543444193,1,1,205,220,22000,Bob
1786,2021-06-28 14:59:03.007793055,1,2,120,100,25000,Bob
1787,2021-06-28 15:04:28.297460209,1,1,105,110,22000,Alice
1788,2021-06-28 15:09:29.057051029,1,2,140,125,15000,Alice
1789,2021-06-28 15:14:56.737257400,0,0,175,200,25000,Alice
1790,2021-06-28 15:19:05.731193133,1,2,210,205,15000,Alice
1791,2021-06-28 15:24:58.593460700,0,0,205,185,12000,Alice
1792,2021-06-28 15:29:31.469983589,0,0,200,215,25000,Alice
1793,2021-06-28 15:33:45.153224482,1,2,115,120,15000,Alice
1794,2021-06-28 15:39:11.607315207,0,0,160,155,15000,Alice
1795,2021-06-28 15:43:36.717640121,2,2,120,145,12000,Alice
1796,2021-06-28 15:49:14.727322614,1,1,110,115,15000,Alice
1797,2021-06-28 15:54:26.829440980,2,2,150,175,22000,Alice
1798,2021-06-28 15:59:37.158926942,1,2,100,100,18000,Alice
1799,2021-06-28 16:04:59.190083680,1,1,130,145,22000,Bob
1800,2021-06-28 16:10:02.678567170,2,2,180,165,25000,Bob
1801,2021-06-28 16:15:33.269297437,1,2,115,130,22000,Bob
1802,2021-06-28 16:20:54.899362259,2,2,120,100,18000,Bob
1803,2021-06-28 16:26:33.906873295,1,1,105,125,22000,Bob
1804,2021-06-28 16:31:46.984567249,0,0,135,125,25000,Bob
1805,2021-06-28 16:36:02.849186893,1,2,180,170,28000,Bob
1806,2021-06-28 16:41:30.364810306,2,2,215,220,22000,Bob
1807,2021-06-28 16:47:03.339284005,0,0,110,100,28000,Bob
1808,2021-06-28 16:51:13.729837403,2,2,195,220,22000,Bob
1809,2021-06-28 16:56:51.701907385,2,2,165,160,15000,Bob
1810,2021-06-29 08:01:40.379994638,0,1,145,165,15000,Charlie
1811,2021-06-29 08:07:05.822225777,0,0,160,145,15000,Charlie
1812,2021-06-29 08:12:01.884553292,2,2,130,115,15000,Charlie
1813,2021-06-29 08:18:10.828877871,2,2,170,150,9999000,Charlie
1814,2021-06-29 08:24:02.701331502,1,2,185,170,18000,Charlie
1815,2021-06-29 08:30:09.920954397,0,0,205,220,12000,Charlie
1816,2021-06-29 08:35:05.238655769,2,2,195,-1,25000,Charlie
1817,2021-06-29 08:40:39.919076737,0,0,195,180,25000,Charlie
1818,2021-06-29 08:45:28.481709497,0,0,165,180,18000,Charlie
1819,2021-06-29 08:50:18.556052570,2,2,125,105,15000,Charlie
1820,2021-06-29 08:56:16.386176583,1,2,200,205,18000,Charlie
1821,2021-06-29 09:02:33.789274118,1,2,165,190,28000,David
1822,2021-06-29 09:08:19.221510559,0,1,190,215,28000,David
1823,2021-06-29 09:13:34.941656118,1,2,115,135,15000,David
1824,2021-06-29 09:19:17.582851943,1,1,120,125,12000,David
1825,2021-06-29 09:25:02.069365900,2,2,160,185,15000,David
1826,2021-06-29 09:30:53.812579449,2,2,150,140,15000,David
1827,2021-06-29 09:36:57.176995108,2,2,115,110,25000,David
1828,2021-06-29 09:42:29.375804247,0,0,190,215,25000,David
1829,2021-06-29 09:47:13.216402938,2,2,115,140,25000,David
1830,2021-06-29 09:52:48.341646442,1,2,195,200,28000,David
1831,2021-06-29 09:58:17.538165774,2,2,130,110,22000,David
1832,2021-06-29 10:03:48.867852591,1,2,185,205,22000,Charlie
1833,2021-06-29 10:09:48.779730760,1,2,125,115,18000,Charlie
1834,2021-06-29 10:15:42.868822992,1,2,165,160,18000,Charlie
1835,2021-06-29 10:21:45.432100980,1,2,110,100,22000,Charlie
1836,2021-06-29 10:27:24.207315124,0,0,170,165,18000,Charlie
1837,2021-06-29 10:32:19.550124732,1,2,115,100,25000,Charlie
1838,2021-06-29 10:37:46.412203832,2,2,100,100,18000,Charlie
1839,2021-06-29 10:43:47.892805036,0,1,135,140,25000,Charlie
1840,2021-06-29 10:48:56.569481265,0,1,140,130,18000,Charlie
1841,2021-06-29 10:54:27.218045130,2,2,195,175,18000,Charlie
1842,2021-06-29 11:00:27.893910992,0,1,210,195,28000,David
1843,2021-06-29 11:05:40.863008050,0,2,185,200,28000,David
1844,2021-06-29 11:11:27.814693074,0,1,150,170,15000,David
1845,2021-06-29 11:16:50.447552622,1,2,145,125,18000,David
1846,2021-06-29 11:22:31.989184598,2,2,190,205,25000,David
1847,2021-06-29 11:28:11.288618921,0,0,145,130,15000,David
1848,2021-06-29 11:32:56.888324240,1,1,190,195,25000,David
1849,2021-06-29 11:38:26.742854285,2,2,115,105,22000,David
1850,2021-06-29 11:44:15.742443920,0,0,120,145,25000,David
1851,2021-06-29 11:48:51.345742042,1,2,180,195,28000,David
1852,2021-06-29 11:54:31.442025549,1,1,165,150,25000,David
1853,2021-06-29 11:59:45.761168408,1,2,155,170,22000,David
1854,2021-06-29 13:03:20.456357951,2,2,205,200,18000,Charlie
1855,2021-06-29 13:09:36.592218726,0,1,160,170,22000,Charlie
1856,2021-06-29 13:14:52.380354847,1,2,135,145,22000,Charlie
1857,2021-06-29 13:20:42.129128191,0,0,105,100,18000,Charlie
1858,2021-06-29 13:25:36.706422573,2,2,125,125,15000,Charlie
1859,2021-06-29 13:31:40.902572842,0,0,215,200,28000,Charlie
1860,2021-06-29 13:36:22.026936084,2,2,205,215,15000,Charlie
1861,2021-06-29 13:42:31.367827534,0,0,185,180,28000,Charlie
1862,2021-06-29 13:46:56.932179148,2,2,140,165,22000,Charlie
1863,2021-06-29 13:52:40.931236683,1,2,100,100,25000,Charlie
1864,2021-06-29 13:58:13.478452188,1,1,200,220,25000,Charlie
1865,2021-06-29 14:03:44.194653070,1,2,210,200,22000,David
1866,2021-06-29 14:09:38.546087056,1,2,115,135,22000,David
1867,2021-06-29 14:15:13.291063531,1,2,155,130,15000,David
1868,2021-06-29 14:21:03.772808656,2,2,105,110,15000,David
1869,2021-06-29 14:26:55.621280222,2,2,105,100,25000,David
1870,2021-06-29 14:32:35.269894141,2,2,160,150,15000,David
1871,2021-06-29 14:38:37.385061019,0,0,215,220,15000,David
1872,2021-06-29 14:43:22.410731938,1,2,180,205,22000,David
1873,2021-06-29 14:49:15.453233261,0,2,210,220,25000,David
1874,2021-06-29 14:55:01.870674903,1,2,190,185,25000,David
1875,2021-06-29 15:00:50.104547219,2,2,115,100,25000,Charlie
1876,2021-06-29 15:06:25.002086644,0,0,115,105,22000,Charlie
1877,2021-06-29 15:11:04.551697080,0,1,105,120,25000,Charlie
1878,2021-06-29 15:16:11.235097782,0,0,195,185,18000,Charlie
1879,2021-06-29 15:20:56.897579012,1,1,165,140,22000,Charlie
1880,2021-06-29 15:26:25.022626764,1,2,125,140,18000,Charlie
1881,2021-06-29 15:32:26.298728707,1,2,125,105,22000,Charlie
1882,2021-06-29 15:38:14.990079981,0,0,200,210,25000,Charlie
1883,2021-06-29 15:42:59.673100101,0,0,180,195,22000,Charlie
1884,2021-06-29 15:47:38.004308970,2,2,160,160,15000,Charlie
1885,2021-06-29 15:53:43.218763705,0,0,205,180,22000,Charlie
1886,2021-06-29 15:58:14.241929474,0,0,200,180,25000,Charlie
1887,2021-06-29 16:02:50.762091302,1,2,125,100,18000,David
1888,2021-06-29 16:08:40.531177936,1,1,110,100,25000,David
1889,2021-06-29 16:13:53.250069113,0,0,155,155,18000,David
1890,2021-06-29 16:18:26.311750241,1,2,,165,18000,David
1891,2021-06-29 16:24:29.290156994,0,0,105,120,18000,David
1892,2021-06-29 16:29:10.401909390,2,2,185,195,18000,David
1893,2021-06-29 16:35:01.683043523,0,1,150,150,18000,David
1894,2021-06-29 16:40:18.088953833,0,0,200,190,25000,David
1895,2021-06-29 16:44:43.906296383,2,2,175,150,22000,David
1896,2021-06-29 16:50:19.979492873,0,1,195,210,15000,David
1897,2021-06-29 16:55:57.808384815,1,2,105,105,18000,David
1898,2021-06-30 08:02:56.789460772,0,0,170,190,28000,Eric
1899,2021-06-30 08:07:11.869666022,0,1,120,130,18000,Eric
1900,2021-06-30 08:11:58.099198470,1,2,100,105,18000,Eric
1901,2021-06-30 08:17:34.070903158,1,1,165,160,18000,Eric
1902,2021-06-30 08:22:51.729677755,2,2,100,105,28000,Eric
1903,2021-06-30 08:27:55.402056569,1,2,120,125,22000,Eric
1904,2021-06-30 08:33:17.371343690,2,2,115,120,22000,Eric
1905,2021-06-30 08:38:35.725663433,0,1,165,185,15000,Eric
1906,2021-06-30 08:43:39.191608896,2,2,150,125,15000,Eric
1907,2021-06-30 08:49:20.816895186,0,0,200,180,12000,Eric
1908,2021-06-30 08:53:48.025982466,2,2,175,150,18000,Eric
1909,2021-06-30 08:59:21.569534788,0,1,140,150,15000,Eric
1910,2021-06-30 09:04:19.128724599,0,0,175,155,25000,Geralt
1911,2021-06-30 09:08:36.283482278,2,2,160,145,25000,Geralt
1912,2021-06-30 09:14:03.909259633,1,1,120,125,22000,Geralt
1913,2021-06-30 09:19:18.152758788,1,1,145,155,22000,Geralt
1914,2021-06-30 09:24:37.224026283,1,2,145,135,28000,Geralt
1915,2021-06-30 09:30:06.831168501,1,2,185,170,28000,Geralt
1916,2021-06-30 09:35:31.876000036,0,0,125,140,18000,Geralt
1917,2021-06-30 09:39:57.370408597,0,1,110,100,12000,Geralt
1918,2021-06-30 09:45:09.556210504,1,1,130,120,25000,Geralt
1919,2021-06-30 09:50:25.396548903,0,0,175,190,25000,Geralt
1920,2021-06-30 09:54:49.495868959,0,0,215,200,22000,Geralt
1921,2021-06-30 09:59:25.554629939,0,0,120,110,18000,Geralt
1922,2021-06-30 10:04:03.843639982,0,1,175,175,22000,Eric
1923,2021-06-30 10:08:59.840027470,0,0,215,210,28000,Eric
1924,2021-06-30 10:13:22.504311413,2,2,195,200,18000,Eric
1925,2021-06-30 10:19:06.364517928,2,2,175,195,25000,Eric
1926,2021-06-30 10:24:20.372498738,0,0,200,175,22000,Eric
1927,2021-06-30 10:28:35.600384231,1,2,175,160,12000,Eric
1928,2021-06-30 10:34:17.020231168,2,2,135,150,15000,Eric
1929,2021-06-30 10:39:48.041311432,1,2,140,145,25000,Eric
1930,2021-06-30 10:45:09.189909366,0,0,175,175,25000,Eric
1931,2021-06-30 10:49:19.717777100,0,0,140,140,28000,Eric
1932,2021-06-30 10:53:18.859468677,1,2,105,110,22000,Eric
1933,2021-06-30 10:58:30.385026904,2,2,115,135,15000,Eric
1934,2021-06-30 11:04:06.035171309,0,1,170,180,25000,Geralt
1935,2021-06-30 11:09:10.108009624,1,2,115,115,18000,Geralt
1936,2021-06-30 11:14:57.059116707,0,0,145,120,25000,Geralt
1937,2021-06-30 11:19:22.677047757,1,2,125,110,28000,Geralt
1938,2021-06-30 11:24:43.409098839,0,0,155,140,18000,Geralt
1939,2021-06-30 11:29:21.664264425,0,0,215,210,28000,Geralt
1940,2021-06-30 11:33:38.710720100,0,0,145,125,15000,Geralt
1941,2021-06-30 11:38:10.164606323,2,2,115,110,18000,Geralt
1942,2021-06-30 11:43:48.996414811,0,1,160,155,28000,Geralt
1943,2021-06-30 11:48:46.587534044,1,1,125,140,15000,Geralt
1944,2021-06-30 11:54:17.644790204,0,0,100,105,18000,Geralt
1945,2021-06-30 11:58:53.064382190,0,1,160,155,25000,Geralt
1946,2021-06-30 13:01:37.261557421,0,0,100,100,22000,Eric
1947,2021-06-30 13:05:41.738533280,0,0,120,105,22000,Eric
1948,2021-06-30 13:09:55.723015877,2,2,155,140,28000,Eric
1949,2021-06-30 13:15:12.273197741,2,2,210,220,18000,Eric
1950,2021-06-30 13:21:02.594088350,0,0,145,145,15000,Eric
1951,2021-06-30 13:25:31.975499984,0,1,160,185,18000,Eric
1952,2021-06-30 13:30:38.720321338,2,2,185,175,22000,Eric
1953,2021-06-30 13:35:58.701223542,0,0,125,100,12000,Eric
1954,2021-06-30 13:40:26.345371023,0,0,125,105,25000,Eric
1955,2021-06-30 13:44:32.597373072,2,2,185,210,18000,Eric
1956,2021-06-30 13:50:02.392953407,1,2,140,130,15000,Eric
1957,2021-06-30 13:55:43.184519533,2,2,200,180,15000,Eric
1958,2021-06-30 14:01:34.831145392,1,2,150,160,28000,Geralt
1959,2021-06-30 14:07:09.139539542,1,1,145,150,28000,Geralt
1960,2021-06-30 14:12:17.538953178,0,0,170,150,28000,Geralt
1961,2021-06-30 14:16:34.065648175,2,2,190,165,18000,Geralt
1962,2021-06-30 14:22:27.500259899,1,2,100,100,12000,Geralt
1963,2021-06-30 14:28:12.045743259,0,1,205,220,25000,Geralt
1964,2021-06-30 14:33:25.729066627,2,2,145,170,22000,Geralt
1965,2021-06-30 14:39:12.746426052,1,2,180,175,28000,Geralt
1966,2021-06-30 14:44:56.157820231,0,1,200,195,28000,Geralt
1967,2021-06-30 14:49:55.215729615,0,1,210,220,25000,Geralt
1968,2021-06-30 14:55:09.825054194,2,2,200,185,12000,Geralt
1969,2021-06-30 15:01:25.271362203,1,2,210,220,28000,Eric
1970,2021-06-30 15:06:46.339798641,2,2,135,140,18000,Eric
1971,2021-06-30 15:12:18.674649907,0,0,165,190,25000,Eric
1972,2021-06-30 15:16:28.509258214,1,2,165,155,28000,Eric
1973,2021-06-30 15:21:55.492500619,0,0,200,215,28000,Eric
1974,2021-06-30 15:26:13.456113090,0,0,205,220,22000,Eric
1975,2021-06-30 15:30:27.231473890,2,2,105,125,28000,Eric
1976,2021-06-30 15:35:40.743185410,0,0,155,155,28000,Eric
1977,2021-06-30 15:39:48.089340574,1,1,190,170,18000,Eric
1978,2021-06-30 15:45:08.871175373,0,1,140,165,18000,Eric
1979,2021-06-30 15:50:03.969821424,0,1,130,145,25000,Eric
1980,2021-06-30 15:54:46.328154429,2,2,125,140,15000,Eric
1981,2021-06-30 16:00:25.051575757,1,1,140,115,15000,Geralt
1982,2021-06-30 16:05:57.304847757,1,2,175,165,28000,Geralt
1983,2021-06-30 16:11:37.005579214,0,1,185,165,15000,Geralt
1984,2021-06-30 16:17:02.093696901,1,1,205,220,18000,Geralt
1985,2021-06-30 16:22:52.344855136,1,2,210,220,22000,Geralt
1986,2021-06-30 16:28:44.636464611,1,2,135,110,28000,Geralt
1987,2021-06-30 16:34:08.639224061,1,2,160,185,25000,Geralt
1988,2021-06-30 16:39:39.795952380,0,0,125,150,18000,Geralt
1989,2021-06-30 16:44:21.485729063,2,2,170,165,18000,Geralt
1990,2021-06-30 16:50:06.215154152,0,1,185,190,25000,Geralt
1991,2021-06-30 16:55:20.329355226,2,2,175,155,18000,Geralt
1992,2021-07-01 08:02:38.842807959,0,0,135,155,28000,Alice
1993,2021-07-01 08:06:36.798425089,0,0,160,135,18000,Alice
1994,2021-07-01 08:10:45.998231935,1,2,130,125,28000,Alice
1995,2021-07-01 08:15:59.847740606,1,2,140,150,12000,Alice
1996,2021-07-01 08:21:33.000764327,1,1,115,125,12000,Alice
1997,2021-07-01 08:26:45.605297152,2,2,140,125,22000,Alice
1998,2021-07-01 08:31:51.245459616,0,0,185,205,15000,Alice
1999,2021-07-01 08:36:07.486256921,2,2,115,100,25000,Alice
